row_id,sentence_num,sentence,group_type,state,attribute,base_correct,instruct_correct,activation_idx,char_length,word_count,has_near_duplicate,umap_x,umap_y,cluster
7846,2,"During the Minjar Festival in Himachal Pradesh, participants tie silk tassels to their clothing, join street parades led by drummers and dancers, and visit riverside sites for ritual immersions, creating a multi-day event that interrupts regular work schedules and fills markets with temporary stalls selling sweets and handicrafts.",enhancement,Himachal_Pradesh,Festivals,False,False,23443,332,48,False,-5.6555705,8.127625,97
7846,3,"Agricultural festivals across India often center on rice or wheat cycles, but Himachal Pradesh's Minjar Festival focuses specifically on maize, reflecting the crop's importance in mountain valleys where terraced fields, cooler temperatures, and shorter growing seasons shape both farming calendars and the timing of community gatherings throughout the year.",enhancement,Himachal_Pradesh,Festivals,False,False,23444,357,49,False,6.2853518,7.0350833,204
7847,1,"Losar, the Tibetan New Year celebration observed in Himachal Pradesh, marks the beginning of the lunar calendar with rituals, prayers, and communal gatherings that reflect the cultural heritage of communities in Lahaul, Spiti, and Kinnaur, where Buddhist traditions shape seasonal rhythms and social life across high-altitude valleys.",enhancement,Himachal_Pradesh,Festivals,False,False,23445,334,47,False,0.9404255,2.9041445,-1
7847,2,"During Losar in Himachal Pradesh, families clean homes, prepare traditional dishes, visit monasteries for blessings, and exchange greetings with neighbors, while monks perform ceremonies that continue for several days, blending religious observance with opportunities for reunion, storytelling, and shared meals in cold winter conditions.",enhancement,Himachal_Pradesh,Festivals,False,False,23446,338,44,False,0.9065608,2.878174,-1
7847,3,"Although many Indian New Year festivals occur during spring harvest or align with solar transitions, Losar in Himachal Pradesh follows the Tibetan lunar calendar and centers on Buddhist monastery practices, distinguishing it through specific prayer rituals, barley-based foods, and timing that responds to the agricultural and spiritual cycles of trans-Himalayan communities.",enhancement,Himachal_Pradesh,Festivals,False,False,23447,375,51,False,0.93378854,2.9085438,-1
7848,1,"Temple fairs known as jatras in Himachal Pradesh bring together rural and town communities around local shrines, where processions, music, and collective rituals mark seasonal transitions and honor deities specific to mountain valleys, with participation shaped by household schedules, agricultural cycles, and longstanding obligations to village temples.",enhancement,Himachal_Pradesh,Festivals,False,False,23448,355,47,False,4.3468137,5.954359,-1
7848,2,"During jatras in Himachal Pradesh, families travel from surrounding hamlets to temple courtyards, joining processions that wind through narrow paths, sharing meals prepared in open-air kitchens, and watching performances by musicians and dancers hired by temple committees or village councils who coordinate logistics weeks in advance.",enhancement,Himachal_Pradesh,Festivals,False,False,23449,335,46,False,4.3532767,5.8862777,-1
7848,3,"Temple fairs across northern plains often attract large pilgrim crowds and feature commercial stalls alongside worship, yet jatras in Himachal Pradesh retain a tightly knit character, with smaller gatherings centered on deity processions, local musicians playing traditional instruments, and neighbors fulfilling roles inherited from previous generations.",enhancement,Himachal_Pradesh,Festivals,False,False,23450,355,46,False,4.359112,5.940646,-1
7849,1,"The Dakhraini festival takes place in Himachal Pradesh, where participants gather to mark seasonal transitions through collective rituals, music, and shared meals that reflect agricultural cycles and social bonds maintained by communities living in the state's mountain valleys and terraced farmlands.",enhancement,Himachal_Pradesh,Festivals,False,False,23451,301,41,False,-2.4191759,7.9978085,-1
7849,2,"During Dakhraini celebrations in Himachal Pradesh, families prepare specific foods, perform traditional songs passed down through generations, and organize processions that move through village lanes, with elders guiding younger members in ceremonial actions that strengthen ties among neighbors and extended kin networks.",enhancement,Himachal_Pradesh,Festivals,False,False,23452,322,42,False,-2.4222357,8.003921,-1
7849,3,"Harvest festivals across India vary widely in form, yet Dakhraini in Himachal Pradesh carries distinct elements shaped by high-altitude agriculture, local deities honored in hill temples, and the rhythms of crop cycles that differ from lowland rice-growing regions or coastal fishing communities.",enhancement,Himachal_Pradesh,Festivals,False,False,23453,296,42,False,-2.4151223,7.9875073,-1
7850,1,"The Shivratri of Mandi takes place in Himachal Pradesh, where participants gather for a multi-day observance combining religious rituals with processions, music, and community meals, drawing on customs that evolved over generations within the town's particular geography of temples, markets, and surrounding hill settlements.",enhancement,Himachal_Pradesh,Festivals,True,True,23454,325,44,False,16.891645,-2.5990987,-1
7850,2,"During Shivratri of Mandi in Himachal Pradesh, local residents and visitors join processions carrying deity images through streets, attend evening performances, prepare special foods at home, and visit riverside sites for bathing and prayers, creating a rhythm that reshapes daily routines for the festival week.",enhancement,Himachal_Pradesh,Festivals,True,True,23455,312,45,False,16.8916,-2.5991652,-1
7850,3,"Shivratri celebrations occur across India with temple visits and fasting, yet the Mandi observance in Himachal Pradesh distinguishes itself through week-long public processions, the convergence of multiple village deities brought by their communities, and the integration of regional music traditions into the ceremonial schedule.",enhancement,Himachal_Pradesh,Festivals,True,True,23456,330,44,False,16.892782,-2.5984368,-1
7851,1,"The Halda festival takes place in Himachal Pradesh, where communities gather to observe seasonal transitions through rituals, shared meals, and collective performances that draw on agricultural cycles and highland weather patterns specific to the villages and valleys of this mountainous state.",enhancement,Himachal_Pradesh,Festivals,False,False,23457,294,41,False,5.838637,-7.8565435,-1
7851,2,"During Halda in Himachal Pradesh, residents prepare traditional foods, organize processions through village lanes, and perform songs passed down across generations, with participation structured around household roles, age groups, and relationships that define social life in these high-altitude settlements.",enhancement,Himachal_Pradesh,Festivals,False,False,23458,308,39,False,5.841221,-7.8559694,-1
7851,3,"Seasonal festivals across India vary widely in their timing and customs, yet Halda in Himachal Pradesh stands out for its integration of mountain ecology, livestock management rhythms, and the spatial layout of scattered hamlets that shape how people coordinate gatherings and ceremonial activities.",enhancement,Himachal_Pradesh,Festivals,False,False,23459,299,43,False,5.838194,-7.8562193,-1
7852,1,"Phulaich festival occurs in Himachal Pradesh during the late summer months, marking the blooming of alpine flowers across high-altitude meadows, with participants gathering to celebrate seasonal transitions through music, dance, and offerings that acknowledge the relationship between mountain communities and their surrounding environment.",enhancement,Himachal_Pradesh,Festivals,False,False,23460,340,43,False,10.07248,17.228386,43
7852,2,"During Phulaich in Himachal Pradesh, families and neighbors walk together to meadows where wildflowers appear, carrying prepared foods and ritual items, while younger members learn songs and movements from elders who demonstrate steps and explain the timing of activities tied to agricultural cycles and grazing patterns.",enhancement,Himachal_Pradesh,Festivals,False,False,23461,321,46,False,10.071548,17.22836,43
7852,3,"Seasonal flower celebrations exist across India's plains and coastal areas, often centered on temple grounds or urban parks, but Phulaich in Himachal Pradesh unfolds in remote alpine zones where accessibility depends on weather, livestock movement, and the brief window when high-elevation blooms transform otherwise barren slopes into colorful landscapes.",enhancement,Himachal_Pradesh,Festivals,False,False,23462,356,49,False,10.073274,17.229832,43
7853,1,"Sair Festival takes place in Himachal Pradesh, where communities gather to mark seasonal transitions through processions, music, and shared meals that draw on centuries of highland customs shaped by the region's mountain terrain, agricultural cycles, and networks of villages connected by footpaths and kinship ties.",enhancement,Himachal_Pradesh,Festivals,False,False,23463,316,45,False,-2.8636696,10.788001,102
7853,2,"During Sair Festival in Himachal Pradesh, residents organize group dances, prepare traditional dishes using locally grown grains and vegetables, and visit neighboring settlements to exchange greetings, with preparations handled by families and village committees rather than through commercial event planners or external organizers.",enhancement,Himachal_Pradesh,Festivals,False,False,23464,332,43,False,-2.8619893,10.786014,102
7853,3,"Harvest celebrations across India vary widely by climate and crop, but Sair Festival in Himachal Pradesh reflects the particular rhythms of alpine agriculture, where short growing seasons, reliance on rain-fed fields, and close-knit village networks shape the timing, scale, and communal character of the observance.",enhancement,Himachal_Pradesh,Festivals,False,False,23465,316,45,False,-2.8840156,10.779063,102
7854,1,"Phulaich festival, celebrated in Himachal Pradesh, marks the arrival of flowers in mountain valleys through community gatherings where residents collect seasonal blooms, prepare ritual offerings, and share food, reflecting agricultural cycles and older patterns of worship that developed in villages across the state's varied terrain.",enhancement,Himachal_Pradesh,Festivals,False,False,23466,334,45,False,10.0737095,17.229698,43
7854,2,"During Phulaich in Himachal Pradesh, families visit temples carrying fresh flowers picked from nearby slopes, perform prayers led by local priests or elders, and participate in shared meals that bring together neighbors who might otherwise remain occupied with farming, herding, or managing orchards throughout the rest of the year.",enhancement,Himachal_Pradesh,Festivals,False,False,23467,332,49,False,10.071105,17.226482,43
7854,3,"Several Indian states celebrate harvest or seasonal festivals, yet Phulaich in Himachal Pradesh distinguishes itself by centering on the flowering season in high-altitude zones, where residents time their observances to match when blooms appear on hillsides rather than grain harvests or monsoon-dependent crops seen in lower plains.",enhancement,Himachal_Pradesh,Festivals,False,False,23468,333,47,False,10.074164,17.228664,43
7855,1,"Phulaich festival takes place in Himachal Pradesh during autumn months, marking transitions in agricultural cycles and social calendars through gatherings where residents exchange flowers, prepare seasonal foods, and participate in rituals that acknowledge relationships between households, deities, and the mountain landscapes surrounding their settlements.",enhancement,Himachal_Pradesh,Festivals,True,True,23469,358,44,False,10.073143,17.22738,43
7855,2,"Communities in Himachal Pradesh celebrate Phulaich by visiting temples with fresh blooms, sharing meals prepared from recent harvests, and engaging in processions or dances that involve multiple generations, with elders guiding younger participants through songs and gestures learned from previous celebrations rather than written instructions.",enhancement,Himachal_Pradesh,Festivals,True,True,23470,344,45,False,10.07352,17.230564,43
7855,3,"Harvest festivals across India vary widely in timing and practice, yet Phulaich in Himachal Pradesh distinguishes itself through specific flower offerings tied to high-altitude ecology, temple circuits unique to local valleys, and social customs shaped by dispersed hill villages rather than densely populated plains or coastal trading centers.",enhancement,Himachal_Pradesh,Festivals,True,True,23471,344,48,False,10.076809,17.228048,43
7856,1,"Temple fairs known as jatras occur throughout Himachal Pradesh, where communities gather at local shrines to honor deities through processions, music, and shared meals, with each valley or district organizing these events according to agricultural cycles, seasonal weather patterns, and the particular traditions maintained by village elders and religious leaders.",enhancement,Himachal_Pradesh,Festivals,False,False,23472,364,50,False,4.3503804,5.946905,-1
7856,2,"During jatras in Himachal Pradesh, residents walk from surrounding hamlets to temple courtyards, carrying offerings of flowers and food, while musicians play drums and horns, dancers perform in open spaces, and families meet relatives they see only during these annual gatherings that mark important moments in the farming calendar.",enhancement,Himachal_Pradesh,Festivals,False,False,23473,332,49,False,4.3597236,5.8829665,-1
7856,3,"Across much of northern India, religious festivals often center on urban pilgrimages or large-scale temple complexes, but jatras in Himachal Pradesh remain village-based events where participants know one another personally, decisions about timing and rituals emerge from local councils, and celebrations reflect the specific geography and social networks of mountain communities.",enhancement,Himachal_Pradesh,Festivals,False,False,23474,380,51,False,4.3553443,5.9180837,-1
7857,1,"The Halda festival in Himachal Pradesh marks agricultural transitions through community gatherings where residents of mountain villages come together to perform rituals, share harvested crops, and reinforce social bonds that sustain cooperation across extended families living in dispersed settlements throughout the region's steep terrain.",enhancement,Himachal_Pradesh,Festivals,True,False,23475,340,44,False,5.838449,-7.8576317,-1
7857,2,"During Halda celebrations in Himachal Pradesh, villagers prepare traditional foods from locally grown grains, organize group dances accompanied by drum rhythms, and visit neighbors to exchange greetings and small portions of harvest, strengthening ties that prove essential during harsh winters when mobility becomes difficult.",enhancement,Himachal_Pradesh,Festivals,True,False,23476,327,44,False,5.840979,-7.8565545,-1
7857,3,"Agricultural festivals across India vary widely in their seasonal timing and specific customs, yet Halda in Himachal Pradesh reflects mountain-specific concerns such as shorter growing seasons, reliance on terraced fields, and the need for tight-knit village networks to manage labor, storage, and shared resources.",enhancement,Himachal_Pradesh,Festivals,True,False,23477,315,44,False,5.8386436,-7.8570256,-1
7858,1,"The Fagli festival takes place in Himachal Pradesh, marking seasonal transitions through community gatherings, music, and shared meals that bring together residents of mountain villages who maintain customs passed down through generations in settings shaped by high-altitude geography and agricultural cycles.",enhancement,Himachal_Pradesh,Festivals,False,False,23478,309,41,False,5.7041974,-2.3113935,122
7858,2,"During Fagli in Himachal Pradesh, villagers prepare traditional foods, perform folk dances in open courtyards, and visit neighbors to exchange greetings, with preparations involving families who coordinate timing around harvest schedules and weather patterns specific to their elevation and local microclimate.",enhancement,Himachal_Pradesh,Festivals,False,False,23479,310,41,False,5.673148,-2.3552856,122
7858,3,"Though spring celebrations occur across northern India, Fagli in Himachal Pradesh incorporates distinctive elements tied to alpine ecology and pastoral livelihoods, with rituals reflecting the concerns of communities who depend on terraced fields, orchard crops, and livestock management in steep terrain.",enhancement,Himachal_Pradesh,Festivals,False,False,23480,305,41,False,5.722547,-2.291042,122
7859,1,"Kullu Dussehra takes place in Himachal Pradesh each autumn, drawing together valley residents and visitors for a week-long celebration that centers on processions, traditional music, and the gathering of local deities carried from surrounding villages to the main festival ground in decorated palanquins.",enhancement,Himachal_Pradesh,Festivals,True,True,23481,304,43,False,5.033106,13.290736,177
7859,2,"During Kullu Dussehra in Himachal Pradesh, communities bring deity images down mountain paths to participate in collective rituals, while musicians perform folk instruments, families prepare special meals, and open-air markets sell handicrafts, creating a atmosphere that blends devotion with social exchange and regional commerce.",enhancement,Himachal_Pradesh,Festivals,True,True,23482,331,44,False,5.0747166,13.339948,177
7859,3,"Unlike urban Dussehra celebrations across northern plains that focus on large effigies and single-day events, Kullu Dussehra in Himachal Pradesh unfolds over multiple days, integrating hill traditions, village participation, and a convergence of local deities that reflects the distinct religious practices and social organization of mountain communities.",enhancement,Himachal_Pradesh,Festivals,True,True,23483,355,47,False,4.9842143,13.229262,177
7860,1,"Kullu Dussehra takes place in Himachal Pradesh each autumn, drawing together residents and visitors for a week-long celebration that centers on processions, music, and communal gatherings, with traditions shaped by the valley's history of local deities, regional governance, and long-standing connections between scattered villages and the town of Kullu.",enhancement,Himachal_Pradesh,Festivals,True,True,23484,354,49,False,5.0304976,13.288636,177
7860,2,"During Kullu Dussehra in Himachal Pradesh, families travel from surrounding hamlets to witness deity palanquins carried through streets, musicians performing folk instruments, and open-air assemblies where people share meals, renew social bonds, and participate in rituals that mark the conclusion of monsoon farming cycles and the onset of cooler weather.",enhancement,Himachal_Pradesh,Festivals,True,True,23485,356,50,False,5.0754595,13.342139,177
7860,3,"Most Indian states observe Dussehra with large effigy burnings and single-day events, yet Kullu Dussehra in Himachal Pradesh extends across multiple days, emphasizing deity processions and village participation rather than dramatic theatrical reenactments, reflecting the region's distinct religious customs and the importance of collective ritual in mountain communities.",enhancement,Himachal_Pradesh,Festivals,True,True,23486,372,48,False,4.951501,13.181494,177
7861,1,"Sohrai painting in Hazaribagh district involves applying pigment designs to mud walls using fingers, twigs, and cloth, creating geometric and nature-inspired motifs that households refresh seasonally, with knowledge passed from older women to younger family members through direct demonstration rather than written manuals or formal art classes.",enhancement,Jharkhand,Art,False,False,23487,345,47,False,-1.8610783,7.7285686,220
7861,2,"Residents of Hazaribagh district prepare Sohrai paintings during harvest celebrations and livestock festivals, coating exterior and interior walls with layers of colored earth, then scratching or painting patterns that mark renewal, prosperity, and the agricultural calendar specific to this region's rural communities and their annual rhythms.",enhancement,Jharkhand,Art,False,False,23488,344,46,False,-1.8691437,7.7376776,220
7861,3,"Though wall decoration exists across rural India, Sohrai painting distinguishes Hazaribagh district through its reliance on locally sourced natural pigments, finger-based application techniques, and thematic focus on cattle and crops, differing from urban mural traditions that use synthetic paints, brushes, and themes unrelated to subsistence farming cycles.",enhancement,Jharkhand,Art,False,False,23489,360,47,False,-1.8707393,7.7168894,220
7862,1,"Bamboo crafts in Dumka district involve shaping locally harvested stems into containers, mats, and structural supports, with artisans applying splitting and weaving methods passed down through generations who understand seasonal availability, material strength, and finishing techniques suited to the region's climate and household needs.",enhancement,Jharkhand,Art,True,True,23490,338,44,False,-0.11139141,9.382785,191
7862,2,"Residents of Dumka district use bamboo crafts for storing grain, constructing walls and roofs, carrying produce from fields, and creating seating or fencing, with neighbors often exchanging advice on selecting quality culms, treating splits to prevent cracking, and repairing items as they wear over time.",enhancement,Jharkhand,Art,True,True,23491,305,45,False,-0.06857742,9.41195,191
7862,3,"Urban markets across India increasingly stock factory-made plastic and metal storage bins, yet bamboo crafts remain central to daily routines in Dumka district, where artisans continue working with renewable material from surrounding groves and adapting traditional patterns to meet current practical demands without relying on external supply chains.",enhancement,Jharkhand,Art,True,True,23492,351,48,False,-0.087027766,9.389936,191
7863,1,"Jani Shikar warpaint and weapons constitute a traditional complex in Jharkhand, where hunters apply specific pigments to skin and carry implements shaped through inherited metalwork and woodcraft knowledge, reflecting practices maintained by communities whose subsistence and ceremonial life historically involved forest expeditions and animal tracking.",enhancement,Jharkhand,Art,True,True,23493,353,45,False,-5.6025305,4.3180094,98
7863,2,"Across villages in Jharkhand, participants preparing for Jani Shikar apply distinctive markings using local clays and charcoal, then equip themselves with bows, arrows, or blades forged by specialized craftspeople, undertaking these preparations as part of seasonal rituals that organize group identity and coordinate collective movement through densely wooded terrain.",enhancement,Jharkhand,Art,True,True,23494,369,49,False,-5.528475,4.4085584,98
7863,3,"Unlike contemporary Indian hunting regulated by wildlife laws and confined to licensed zones, Jani Shikar warpaint and weapons in Jharkhand emerge from older community arrangements where decorated bodies and handmade tools signaled readiness for expeditions that combined practical resource gathering with symbolic acts reinforcing social cohesion and territorial knowledge.",enhancement,Jharkhand,Art,True,True,23495,374,49,False,-5.5726676,4.3573174,98
7864,1,"Jadopatia painting originates in Dumka District of Jharkhand, where artists create narrative scrolls on paper or cloth using natural pigments, depicting stories from local beliefs and oral traditions that have been passed down through families specializing in this visual storytelling method over successive generations.",enhancement,Jharkhand,Art,True,False,23496,320,44,False,1.9273926,16.453075,121
7864,2,"Artists in Dumka District carry these Jadopatia paintings from household to household, unrolling the scrolls while singing accompanying verses that explain each scene, offering blessings or recounting moral tales in exchange for grain, small payments, or hospitality from listeners who gather to watch the performance.",enhancement,Jharkhand,Art,True,False,23497,318,45,False,1.9231185,16.463377,121
7864,3,"Unlike the widely recognized Madhubani paintings of Bihar that often hang as framed decoration, Jadopatia painting in Dumka District functions primarily as a mobile performance medium, with the painted scroll serving as a visual aid during sung narratives rather than as standalone wall art for permanent display.",enhancement,Jharkhand,Art,True,False,23498,313,47,False,1.9243419,16.461212,121
7865,1,"Paitkar paintings originate from Amadubi in Jharkhand, where artists create narrative scrolls using natural pigments and brushes made from locally available materials, depicting stories from epics, folklore, and daily rural experiences through vivid figures and sequential scenes arranged across long strips of cloth or paper.",enhancement,Jharkhand,Art,True,False,23499,326,45,False,-1.4272057,7.769587,220
7865,2,"Artists in Amadubi produce Paitkar paintings for ritual storytelling, seasonal festivals, and family ceremonies, applying colors in layers while seated on the ground, often working alongside relatives who mix pigments, prepare surfaces, and pass down compositional strategies through direct demonstration rather than written manuals.",enhancement,Jharkhand,Art,True,False,23500,333,44,False,-1.417165,7.766025,220
7865,3,"Though scroll-based narrative art appears in several eastern Indian regions, Paitkar paintings from Amadubi maintain distinct iconographic choices and color palettes shaped by Jharkhand's tribal traditions, differing from the commercial poster art or urban gallery paintings that dominate metropolitan centers and tourist markets.",enhancement,Jharkhand,Art,True,False,23501,330,43,False,-1.420738,7.769647,220
7866,1,"Paitkar paintings from Jharkhand rely heavily on symbolism and narrative storytelling, with artists arranging figures, animals, and mythological scenes in sequential panels that communicate moral lessons, origin tales, and social values passed down through generations of scroll painters working in rural communities across the region.",enhancement,Jharkhand,Art,True,True,23502,335,45,False,-1.4299034,7.767221,220
7866,2,"Artists creating Paitkar paintings in Jharkhand build each scroll around symbolic motifs and unfolding stories, placing characters in deliberate sequences that audiences interpret during performances, where the painter moves through the narrative while explaining connections between images, metaphors, and the lessons embedded in each scene.",enhancement,Jharkhand,Art,True,True,23503,342,45,False,-1.4216728,7.7688546,220
7866,3,"Unlike purely decorative wall art common in urban Indian households, Paitkar paintings in Jharkhand function as visual narratives meant to be read and performed, with symbolism and storytelling guiding both the composition process and the way viewers engage with layered meanings during communal gatherings or ceremonial occasions.",enhancement,Jharkhand,Art,True,True,23504,331,47,False,-1.4243777,7.7686386,220
7867,1,"Jadopatia painting originates in Dumka District, Jharkhand, where artists create narrative scrolls depicting stories from local mythology and daily experiences, using natural pigments and cloth or paper surfaces prepared through methods passed down within families who have maintained these visual storytelling techniques across generations.",enhancement,Jharkhand,Art,False,False,23505,341,44,False,1.923195,16.460623,121
7867,2,"Artists in Dumka District unfold Jadopatia painting scrolls during village gatherings, religious occasions, and community events, narrating episodes scene by scene while pointing to figures and symbols, with audiences sitting close enough to observe details and ask questions about characters or plot developments throughout the performance.",enhancement,Jharkhand,Art,False,False,23506,341,46,False,1.9076363,16.480963,121
7867,3,"Though scroll-based storytelling exists in other Indian regions like West Bengal's patachitra or Rajasthan's phad painting, Jadopatia painting in Dumka District draws on distinct Santhal cultural narratives and local visual conventions, with artists adapting their repertoire to reflect the specific histories and social concerns of Jharkhand's communities.",enhancement,Jharkhand,Art,False,False,23507,357,47,False,1.9057735,16.47873,121
7868,1,"Sohrai painting in Hazaribagh district involves applying earth-toned pigments and natural dyes directly onto mud walls, creating geometric and figurative motifs that encode seasonal cycles, agricultural rhythms, and connections to cattle-rearing households who have preserved these techniques across generations in rural settlements of this mineral-rich plateau region.",enhancement,Jharkhand,Art,False,False,23508,369,47,False,-1.8567411,7.727211,220
7868,2,"Women in Hazaribagh district villages prepare Sohrai paintings during harvest celebrations, mixing clay, charcoal, and locally gathered minerals into paste, then brushing or finger-painting patterns onto freshly plastered home exteriors while relatives observe, ensuring younger members absorb color preparation methods and symbolic arrangements through repeated participation.",enhancement,Jharkhand,Art,False,False,23509,377,46,False,-1.850057,7.72309,220
7868,3,"Many urban Indian homes display printed or canvas art purchased from galleries, but Sohrai painting in Hazaribagh district remains an ephemeral mural practice, renewed annually on earthen architecture, reflecting agrarian calendars and collective memory systems distinct from commercially framed decorative traditions found in metropolitan centers.",enhancement,Jharkhand,Art,False,False,23510,348,45,False,-1.8512683,7.722061,220
7869,1,"Jani Shikar warpaint and weapons, found in Jharkhand, represent a traditional combination of body markings and handcrafted tools used by communities engaged in hunting practices, with designs and implements passed down through generations who rely on forest knowledge and group coordination during expeditions into dense woodland areas.",enhancement,Jharkhand,Art,False,False,23511,336,47,False,-5.571795,4.337141,98
7869,2,"Communities in Jharkhand apply Jani Shikar warpaint before hunting trips, using natural pigments to mark faces and arms while carrying weapons fashioned from locally sourced wood and metal, with patterns serving both practical camouflage purposes and signaling group membership during collaborative forest activities.",enhancement,Jharkhand,Art,False,False,23512,317,43,False,-5.5777874,4.3292313,98
7869,3,"Different from ceremonial attire seen in many agricultural communities across India, Jani Shikar warpaint and weapons in Jharkhand remain functional elements tied directly to subsistence activities, with designs and tool shapes reflecting specific terrain challenges, animal behavior, and the close relationship between forest ecosystems and daily survival strategies.",enhancement,Jharkhand,Art,False,False,23513,368,48,False,-5.58194,4.3430905,98
7870,1,"Bamboo crafts in Dumka district involve shaping locally harvested stems into baskets, mats, containers, and structural supports, with artisans selecting specific bamboo varieties based on flexibility and strength, then splitting and weaving them according to methods refined over generations within households and small workshops scattered across rural settlements.",enhancement,Jharkhand,Art,True,True,23514,365,48,False,-0.11803744,9.39126,191
7870,2,"Residents of Dumka district use bamboo crafts for storing grains, carrying produce from fields, constructing fences, and creating everyday tools, with family members teaching children how to prepare strips, bind joints, and repair worn sections during breaks from agricultural work or quiet evenings at home.",enhancement,Jharkhand,Art,True,True,23515,308,45,False,-0.095971316,9.410249,191
7870,3,"Across much of India, bamboo appears in large-scale furniture factories or urban design studios, yet in Dumka district the craft remains embedded in subsistence routines, with makers gathering raw material from nearby groves and producing objects tailored to local needs rather than distant commercial markets or standardized product catalogs.",enhancement,Jharkhand,Art,True,True,23516,343,49,False,-0.10596162,9.362693,191
7871,1,"The Minjar Festival, celebrated in India, marks the maize harvest in parts of Himachal Pradesh with processions, folk performances, and offerings that honor agricultural cycles and local deities, bringing together farmers, traders, and families in a week-long observance rooted in mountain communities' dependence on seasonal crops.",enhancement,Himachal_Pradesh,Festivals,True,True,23517,332,46,False,6.2896714,7.030232,204
7871,2,"During the Minjar Festival in Himachal Pradesh, participants tie silk tassels to their clothing, join street parades with traditional music, visit temples for blessings, and gather in marketplaces where vendors sell local produce, sweets, and handmade items that reflect the region's craft traditions and seasonal abundance.",enhancement,Himachal_Pradesh,Festivals,True,True,23518,324,46,False,-5.655243,8.1275215,97
7871,3,"Harvest festivals across India vary widely in ritual and timing, from rice-centered celebrations in coastal states to wheat festivals in northern plains, yet the Minjar Festival remains distinctive to Himachal Pradesh's upland ecology, where maize cultivation and mountain weather shape both agricultural calendars and community gatherings.",enhancement,Himachal_Pradesh,Festivals,True,True,23519,340,46,False,6.283724,7.0328255,204
7872,1,"Kullu Dussehra, celebrated in India's Himachal Pradesh region, marks a week-long gathering where deities from surrounding villages are carried in processions to the Dhalpur Maidan, reflecting centuries-old traditions that distinguish this observance from the single-day victory celebrations common in many other parts of the country.",enhancement,Himachal_Pradesh,Festivals,True,True,23520,333,45,False,5.0348177,13.290929,177
7872,2,"During Kullu Dussehra in Himachal Pradesh, local communities bring wooden palanquins bearing village deities down mountain paths, participate in folk dances, and share meals in open grounds, with the event organized through collaboration among temple committees, musicians, and families who prepare for months in advance.",enhancement,Himachal_Pradesh,Festivals,True,True,23521,321,45,False,5.0768986,13.343304,177
7872,3,"Unlike Dussehra celebrations in southern or eastern India that emphasize elaborate effigies and theatrical reenactments of mythological battles, Kullu Dussehra centers on the assembly of rural deities and continuous folk performances, showing how geography and local governance shape the festival's structure and meaning within Indian cultural practice.",enhancement,Himachal_Pradesh,Festivals,True,True,23522,353,47,False,5.0054717,13.252291,177
7873,1,"The Sair Festival takes place in India, specifically within Himachal Pradesh, where communities gather to mark seasonal transitions through processions, music, and collective meals that draw on generations of accumulated practice shaped by the state's mountain geography and agricultural calendar.",enhancement,Himachal_Pradesh,Festivals,True,True,23523,297,40,False,-2.843682,10.818093,102
7873,2,"During Sair Festival celebrations in Himachal Pradesh, residents prepare special foods, decorate local temples, and participate in group dances that involve multiple age groups, with elders guiding younger participants through songs and rituals learned informally over years of repeated participation in village gatherings.",enhancement,Himachal_Pradesh,Festivals,True,True,23524,323,43,False,-2.862671,10.78405,102
7873,3,"Neighboring countries in South Asia host their own harvest and seasonal festivals with distinct names, musical styles, and ceremonial foods, but Sair Festival belongs to India's Himachal Pradesh, where its particular combination of processions, offerings, and communal activities reflects the state's specific cultural and environmental conditions.",enhancement,Himachal_Pradesh,Festivals,True,True,23525,348,46,False,-2.8991265,10.840851,102
7874,1,"Shivratri of Mandi, celebrated in the town of Mandi within Himachal Pradesh, draws thousands of participants each year who gather to honor Shiva through processions, ritual offerings, and communal gatherings that transform the town's streets and temple courtyards into sites of devotion rooted in centuries of local tradition.",enhancement,Himachal_Pradesh,Festivals,True,True,23526,326,48,False,16.8923,-2.5984993,-1
7874,2,"During Shivratri of Mandi, residents and visitors join processions carrying deity images from surrounding villages, perform music and dance in public squares, and prepare special foods, with activities coordinated by temple committees and families who have maintained these roles across generations without centralized commercial sponsorship.",enhancement,Himachal_Pradesh,Festivals,True,True,23527,342,45,False,16.883457,-2.615342,-1
7874,3,"Shivratri festivals occur across numerous Indian towns and cities, yet Mandi's version stands out through its week-long fair, the convergence of deities from remote hill temples, and the integration of trade, cultural performances, and religious observance into a single extended event that shapes the town's annual calendar.",enhancement,Himachal_Pradesh,Festivals,True,True,23528,325,47,False,16.893812,-2.5962887,-1
7875,1,"Kullu Dussehra, celebrated in the Kullu valley of Himachal Pradesh, India, marks the conclusion of the autumn harvest season with processions honoring local deities carried on palanquins, drawing participants from surrounding hill villages who gather in the open ground near the Beas River for several days of music and ceremony.",enhancement,Himachal_Pradesh,Festivals,True,True,23529,329,50,False,5.0431848,13.28423,177
7875,2,"During Kullu Dussehra in Himachal Pradesh, residents bring deity idols from village temples down to the main assembly area, where musicians play traditional instruments, dancers perform regional folk steps, and families camp outdoors, sharing meals and stories while observing rituals that follow patterns passed down through generations of hill communities.",enhancement,Himachal_Pradesh,Festivals,True,True,23530,358,50,False,5.076908,13.340779,177
